Running on host cs302.hpc.nyu.edu
Directory is /scratch/yz6994/HPC_finalproj_lbm
Slurm job ID is 33438420
==done==
index = 7733, local_density = 0.100000, u_x = 0.000000
index = 7734, local_density = 0.100000, u_x = 0.000000
index = 7735, local_density = 0.100000, u_x = 0.000000
index = 7736, local_density = 0.100000, u_x = 0.000000
index = 7737, local_density = 0.100000, u_x = 0.000000
index = 7738, local_density = 0.100000, u_x = 0.000000
index = 7739, local_density = 0.100000, u_x = 0.000000
index = 7740, local_density = 0.100000, u_x = 0.000000
index = 7741, local_density = 0.100000, u_x = 0.000000
index = 7742, local_density = 0.100000, u_x = 0.000000
index = 7743, local_density = 0.100000, u_x = 0.000000
index = 7744, local_density = 0.100000, u_x = 0.000000
index = 7745, local_density = 0.100000, u_x = 0.000000
index = 7746, local_density = 0.100000, u_x = 0.000000
index = 7747, local_density = 0.100000, u_x = 0.000000
index = 7748, local_density = 0.100000, u_x = 0.000000
index = 7749, local_density = 0.100000, u_x = 0.000000
index = 7750, local_density = 0.100000, u_x = 0.000000
index = 7751, local_density = 0.100000, u_x = 0.000000
index = 7752, local_density = 0.100000, u_x = 0.000000
index = 7753, local_density = 0.100000, u_x = 0.000000
index = 7754, local_density = 0.100000, u_x = 0.000000
index = 7755, local_density = 0.100000, u_x = 0.000000
index = 7756, local_density = 0.100000, u_x = 0.000000
index = 7757, local_density = 0.100000, u_x = 0.000000
index = 7758, local_density = 0.100000, u_x = 0.000000
index = 7759, local_density = 0.100000, u_x = 0.000000
index = 7760, local_density = 0.100000, u_x = 0.000000
index = 7761, local_density = 0.100000, u_x = 0.000000
index = 7762, local_density = 0.100000, u_x = 0.000000
index = 7763, local_density = 0.100000, u_x = 0.000000
index = 7764, local_density = 0.100000, u_x = 0.000000
index = 7765, local_density = 0.100000, u_x = 0.000000
index = 7766, local_density = 0.100000, u_x = 0.000000
index = 7767, local_density = 0.100000, u_x = 0.000000
index = 7768, local_density = 0.100000, u_x = 0.000000
index = 7769, local_density = 0.100000, u_x = 0.000000
index = 7770, local_density = 0.100000, u_x = 0.000000
index = 7771, local_density = 0.100000, u_x = 0.000000
index = 7772, local_density = 0.100000, u_x = 0.000000
index = 7773, local_density = 0.100000, u_x = 0.000000
index = 7774, local_density = 0.100000, u_x = 0.000000
index = 7775, local_density = 0.100000, u_x = 0.000000
index = 7776, local_density = 0.100000, u_x = 0.000000
index = 7777, local_density = 0.100000, u_x = 0.000000
index = 7778, local_density = 0.100000, u_x = 0.000000
index = 7779, local_density = 0.100000, u_x = 0.000000
index = 7780, local_density = 0.100000, u_x = 0.000000
index = 7781, local_density = 0.100000, u_x = 0.000000
index = 7782, local_density = 0.100000, u_x = 0.000000
index = 7783, local_density = 0.100000, u_x = 0.000000
index = 7784, local_density = 0.100000, u_x = 0.000000
index = 7785, local_density = 0.100000, u_x = 0.000000
index = 7786, local_density = 0.100000, u_x = 0.000000
index = 7787, local_density = 0.100000, u_x = 0.000000
index = 7788, local_density = 0.100000, u_x = 0.000000
index = 7789, local_density = 0.100000, u_x = 0.000000
index = 7790, local_density = 0.100000, u_x = 0.000000
index = 7791, local_density = 0.100000, u_x = 0.000000
index = 7792, local_density = 0.100000, u_x = 0.000000
index = 7793, local_density = 0.100000, u_x = 0.000000
index = 7794, local_density = 0.100000, u_x = 0.000000
index = 7795, local_density = 0.100000, u_x = 0.000000
index = 7796, local_density = 0.100000, u_x = 0.000000
index = 7797, local_density = 0.100000, u_x = 0.000000
index = 7798, local_density = 0.100000, u_x = 0.000000
index = 7799, local_density = 0.100000, u_x = 0.000000
index = 7800, local_density = 0.100000, u_x = 0.000000
index = 7801, local_density = 0.100000, u_x = 0.000000
index = 7802, local_density = 0.100000, u_x = 0.000000
index = 7803, local_density = 0.100000, u_x = 0.000000
index = 7804, local_density = 0.100000, u_x = 0.000000
index = 7805, local_density = 0.100000, u_x = 0.000000
index = 7806, local_density = 0.100000, u_x = 0.000000
index = 7807, local_density = 0.100000, u_x = 0.000000
index = 7808, local_density = 0.100000, u_x = 0.000000
index = 7809, local_density = 0.100000, u_x = 0.000000
index = 7810, local_density = 0.100000, u_x = 0.000000
index = 7811, local_density = 0.100000, u_x = 0.000000
index = 7812, local_density = 0.100000, u_x = 0.000000
index = 7813, local_density = 0.100000, u_x = 0.000000
index = 7814, local_density = 0.100000, u_x = 0.000000
index = 7815, local_density = 0.100000, u_x = 0.000000
index = 7816, local_density = 0.100000, u_x = 0.000000
index = 7817, local_density = 0.100000, u_x = 0.000000
index = 7818, local_density = 0.100000, u_x = 0.000000
index = 7819, local_density = 0.100000, u_x = 0.000000
index = 7820, local_density = 0.100000, u_x = 0.000000
index = 7821, local_density = 0.100000, u_x = 0.000000
index = 7822, local_density = 0.100000, u_x = 0.000000
index = 7823, local_density = 0.100000, u_x = 0.000000
index = 7824, local_density = 0.100000, u_x = 0.000000
index = 7825, local_density = 0.100000, u_x = 0.000000
index = 7826, local_density = 0.100000, u_x = 0.000000
index = 7827, local_density = 0.100000, u_x = 0.000000
index = 7828, local_density = 0.100000, u_x = 0.000000
index = 7829, local_density = 0.100000, u_x = 0.000000
index = 7830, local_density = 0.100000, u_x = 0.000000
index = 7831, local_density = 0.100000, u_x = 0.000000
index = 7832, local_density = 0.100000, u_x = 0.000000
index = 7833, local_density = 0.100000, u_x = 0.000000
index = 7834, local_density = 0.100000, u_x = 0.000000
index = 7835, local_density = 0.100000, u_x = 0.000000
index = 7836, local_density = 0.100000, u_x = 0.000000
index = 7837, local_density = 0.100000, u_x = 0.000000
index = 7838, local_density = 0.100000, u_x = 0.000000
index = 7839, local_density = 0.100000, u_x = 0.000000
index = 7840, local_density = 0.100000, u_x = 0.000000
index = 7841, local_density = 0.100000, u_x = 0.000000
index = 7842, local_density = 0.100000, u_x = 0.000000
index = 7843, local_density = 0.100000, u_x = 0.000000
index = 7844, local_density = 0.100000, u_x = 0.000000
index = 7845, local_density = 0.100000, u_x = 0.000000
index = 7846, local_density = 0.100000, u_x = 0.000000
index = 7847, local_density = 0.100000, u_x = 0.000000
index = 7848, local_density = 0.100000, u_x = 0.000000
index = 7849, local_density = 0.100000, u_x = 0.000000
index = 7850, local_density = 0.100000, u_x = 0.000000
index = 7851, local_density = 0.100000, u_x = 0.000000
index = 7852, local_density = 0.100000, u_x = 0.000000
index = 7853, local_density = 0.100000, u_x = 0.000000
index = 7854, local_density = 0.100000, u_x = 0.000000
index = 7855, local_density = 0.100000, u_x = 0.000000
index = 7856, local_density = 0.100000, u_x = 0.000000
index = 7857, local_density = 0.100000, u_x = 0.000000
index = 7858, local_density = 0.100000, u_x = 0.000000
index = 7859, local_density = 0.100000, u_x = 0.000000
index = 7860, local_density = 0.100000, u_x = 0.000000
index = 7861, local_density = 0.100000, u_x = 0.000000
index = 7862, local_density = 0.100000, u_x = 0.000000
index = 7863, local_density = 0.100000, u_x = 0.000000
index = 7864, local_density = 0.100000, u_x = 0.000000
index = 7865, local_density = 0.100000, u_x = 0.000000
index = 7866, local_density = 0.100000, u_x = 0.000000
index = 7867, local_density = 0.100000, u_x = 0.000000
index = 7868, local_density = 0.100000, u_x = 0.000000
index = 7869, local_density = 0.100000, u_x = 0.000000
index = 7870, local_density = 0.100000, u_x = 0.000000
index = 7871, local_density = 0.100000, u_x = 0.000000
index = 7872, local_density = 0.100000, u_x = 0.000000
index = 7873, local_density = 0.100000, u_x = 0.000000
index = 7874, local_density = 0.100000, u_x = 0.000000
index = 7875, local_density = 0.100000, u_x = 0.000000
index = 7876, local_density = 0.100000, u_x = 0.000000
index = 7877, local_density = 0.100000, u_x = 0.000000
index = 7878, local_density = 0.100000, u_x = 0.000000
index = 7879, local_density = 0.100000, u_x = 0.000000
index = 7880, local_density = 0.100000, u_x = 0.000000
index = 7881, local_density = 0.100000, u_x = 0.000000
index = 7882, local_density = 0.100000, u_x = 0.000000
index = 7883, local_density = 0.100000, u_x = 0.000000
index = 7884, local_density = 0.100000, u_x = 0.000000
index = 7885, local_density = 0.100000, u_x = 0.000000
index = 7886, local_density = 0.100000, u_x = 0.000000
index = 7887, local_density = 0.100000, u_x = 0.000000
index = 7888, local_density = 0.100000, u_x = 0.000000
index = 7889, local_density = 0.100000, u_x = 0.000000
index = 7890, local_density = 0.100000, u_x = 0.000000
index = 7891, local_density = 0.100000, u_x = 0.000000
index = 7892, local_density = 0.100000, u_x = 0.000000
index = 7893, local_density = 0.100000, u_x = 0.000000
index = 7894, local_density = 0.100000, u_x = 0.000000
index = 7895, local_density = 0.100000, u_x = 0.000000
index = 7896, local_density = 0.100000, u_x = 0.000000
index = 7897, local_density = 0.100000, u_x = 0.000000
index = 7898, local_density = 0.100000, u_x = 0.000000
index = 7899, local_density = 0.100000, u_x = 0.000000
index = 7900, local_density = 0.100000, u_x = 0.000000
index = 7901, local_density = 0.100000, u_x = 0.000000
index = 7902, local_density = 0.100000, u_x = 0.000000
index = 7903, local_density = 0.100000, u_x = 0.000000
index = 7904, local_density = 0.100000, u_x = 0.000000
index = 7905, local_density = 0.100000, u_x = 0.000000
index = 7906, local_density = 0.100000, u_x = 0.000000
index = 7907, local_density = 0.100000, u_x = 0.000000
index = 7908, local_density = 0.100000, u_x = 0.000000
index = 7909, local_density = 0.100000, u_x = 0.000000
index = 7910, local_density = 0.100000, u_x = 0.000000
index = 7911, local_density = 0.100000, u_x = 0.000000
index = 7912, local_density = 0.100000, u_x = 0.000000
index = 7913, local_density = 0.100000, u_x = 0.000000
index = 7914, local_density = 0.100000, u_x = 0.000000
index = 7915, local_density = 0.100000, u_x = 0.000000
index = 7916, local_density = 0.100000, u_x = 0.000000
index = 7917, local_density = 0.100000, u_x = 0.000000
index = 7918, local_density = 0.100000, u_x = 0.000000
index = 7919, local_density = 0.100000, u_x = 0.000000
index = 7920, local_density = 0.100000, u_x = 0.000000
index = 7921, local_density = 0.100000, u_x = 0.000000
index = 7922, local_density = 0.100000, u_x = 0.000000
index = 7923, local_density = 0.100000, u_x = 0.000000
index = 7924, local_density = 0.100000, u_x = 0.000000
index = 7925, local_density = 0.100000, u_x = 0.000000
index = 7926, local_density = 0.100000, u_x = 0.000000
index = 7927, local_density = 0.100000, u_x = 0.000000
index = 7928, local_density = 0.100000, u_x = 0.000000
index = 7929, local_density = 0.100000, u_x = 0.000000
index = 7930, local_density = 0.100000, u_x = 0.000000
index = 7931, local_density = 0.100000, u_x = 0.000000
index = 7932, local_density = 0.100000, u_x = 0.000000
index = 7933, local_density = 0.100000, u_x = 0.000000
index = 7934, local_density = 0.100000, u_x = 0.000000
index = 7935, local_density = 0.100000, u_x = 0.000000
index = 7936, local_density = 0.100000, u_x = 0.000000
index = 7937, local_density = 0.100000, u_x = 0.000000
index = 7938, local_density = 0.100000, u_x = 0.000000
index = 7939, local_density = 0.100000, u_x = 0.000000
index = 7940, local_density = 0.100000, u_x = 0.000000
index = 7941, local_density = 0.100000, u_x = 0.000000
index = 7942, local_density = 0.100000, u_x = 0.000000
index = 7943, local_density = 0.100000, u_x = 0.000000
index = 7944, local_density = 0.100000, u_x = 0.000000
index = 7945, local_density = 0.100000, u_x = 0.000000
index = 7946, local_density = 0.100000, u_x = 0.000000
index = 7947, local_density = 0.100000, u_x = 0.000000
index = 7948, local_density = 0.100000, u_x = 0.000000
index = 7949, local_density = 0.100000, u_x = 0.000000
index = 7950, local_density = 0.100000, u_x = 0.000000
index = 7951, local_density = 0.100000, u_x = 0.000000
index = 7952, local_density = 0.100000, u_x = 0.000000
index = 7953, local_density = 0.100000, u_x = 0.000000
index = 7954, local_density = 0.100000, u_x = 0.000000
index = 7955, local_density = 0.100000, u_x = 0.000000
index = 7956, local_density = 0.100000, u_x = 0.000000
index = 7957, local_density = 0.100000, u_x = 0.000000
index = 7958, local_density = 0.100000, u_x = 0.000000
index = 7959, local_density = 0.100000, u_x = 0.000000
index = 7960, local_density = 0.100000, u_x = 0.000000
index = 7961, local_density = 0.100000, u_x = 0.000000
index = 7962, local_density = 0.100000, u_x = 0.000000
index = 7963, local_density = 0.100000, u_x = 0.000000
index = 7964, local_density = 0.100000, u_x = 0.000000
index = 7965, local_density = 0.100000, u_x = 0.000000
index = 7966, local_density = 0.100000, u_x = 0.000000
index = 7967, local_density = 0.100000, u_x = 0.000000
index = 7968, local_density = 0.100000, u_x = 0.000000
index = 7969, local_density = 0.100000, u_x = 0.000000
index = 7970, local_density = 0.100000, u_x = 0.000000
index = 7971, local_density = 0.100000, u_x = 0.000000
index = 7972, local_density = 0.100000, u_x = 0.000000
index = 7973, local_density = 0.100000, u_x = 0.000000
index = 7974, local_density = 0.100000, u_x = 0.000000
index = 7975, local_density = 0.100000, u_x = 0.000000
index = 7976, local_density = 0.100000, u_x = 0.000000
index = 7977, local_density = 0.100000, u_x = 0.000000
index = 7978, local_density = 0.100000, u_x = 0.000000
index = 7979, local_density = 0.100000, u_x = 0.000000
index = 7980, local_density = 0.100000, u_x = 0.000000
index = 7981, local_density = 0.100000, u_x = 0.000000
index = 7982, local_density = 0.100000, u_x = 0.000000
index = 7983, local_density = 0.100000, u_x = 0.000000
index = 7984, local_density = 0.100000, u_x = 0.000000
index = 7985, local_density = 0.100000, u_x = 0.000000
index = 7986, local_density = 0.100000, u_x = 0.000000
index = 7987, local_density = 0.100000, u_x = 0.000000
index = 7988, local_density = 0.100000, u_x = 0.000000
index = 7989, local_density = 0.100000, u_x = 0.000000
index = 7990, local_density = 0.100000, u_x = 0.000000
index = 7991, local_density = 0.100000, u_x = 0.000000
index = 7992, local_density = 0.100000, u_x = 0.000000
index = 7993, local_density = 0.100000, u_x = 0.000000
index = 7994, local_density = 0.100000, u_x = 0.000000
index = 7995, local_density = 0.100000, u_x = 0.000000
index = 7996, local_density = 0.100000, u_x = 0.000000
index = 7997, local_density = 0.100000, u_x = 0.000000
index = 7998, local_density = 0.100000, u_x = 0.000000
index = 7999, local_density = 0.100000, u_x = 0.000000
index = 8000, local_density = 0.100000, u_x = 0.000000
index = 8001, local_density = 0.100000, u_x = 0.000000
index = 8002, local_density = 0.100000, u_x = 0.000000
index = 8003, local_density = 0.100000, u_x = 0.000000
index = 8004, local_density = 0.100000, u_x = 0.000000
index = 8005, local_density = 0.100000, u_x = 0.000000
index = 8006, local_density = 0.100000, u_x = 0.000000
index = 8007, local_density = 0.100000, u_x = 0.000000
index = 8008, local_density = 0.100000, u_x = 0.000000
index = 8009, local_density = 0.100000, u_x = 0.000000
index = 8010, local_density = 0.100000, u_x = 0.000000
index = 8011, local_density = 0.100000, u_x = 0.000000
index = 8012, local_density = 0.100000, u_x = 0.000000
index = 8013, local_density = 0.100000, u_x = 0.000000
index = 8014, local_density = 0.100000, u_x = 0.000000
index = 8015, local_density = 0.100000, u_x = 0.000000
index = 8016, local_density = 0.100000, u_x = 0.000000
index = 8017, local_density = 0.100000, u_x = 0.000000
index = 8018, local_density = 0.100000, u_x = 0.000000
index = 8019, local_density = 0.100000, u_x = 0.000000
index = 8020, local_density = 0.100000, u_x = 0.000000
index = 8021, local_density = 0.100000, u_x = 0.000000
index = 8022, local_density = 0.100000, u_x = 0.000000
index = 8023, local_density = 0.100000, u_x = 0.000000
index = 8024, local_density = 0.100000, u_x = 0.000000
index = 8025, local_density = 0.100000, u_x = 0.000000
index = 8026, local_density = 0.100000, u_x = 0.000000
index = 8027, local_density = 0.100000, u_x = 0.000000
index = 8028, local_density = 0.100000, u_x = 0.000000
index = 8029, local_density = 0.100000, u_x = 0.000000
index = 8030, local_density = 0.100000, u_x = 0.000000
index = 8031, local_density = 0.100000, u_x = 0.000000
index = 8032, local_density = 0.100000, u_x = 0.000000
index = 8033, local_density = 0.100000, u_x = 0.000000
index = 8034, local_density = 0.100000, u_x = 0.000000
index = 8035, local_density = 0.100000, u_x = 0.000000
index = 8036, local_density = 0.100000, u_x = 0.000000
index = 8037, local_density = 0.100000, u_x = 0.000000
index = 8038, local_density = 0.100000, u_x = 0.000000
index = 8039, local_density = 0.100000, u_x = 0.000000
index = 8040, local_density = 0.100000, u_x = 0.000000
index = 8041, local_density = 0.100000, u_x = 0.000000
index = 8042, local_density = 0.100000, u_x = 0.000000
index = 8043, local_density = 0.100000, u_x = 0.000000
index = 8044, local_density = 0.100000, u_x = 0.000000
index = 8045, local_density = 0.100000, u_x = 0.000000
index = 8046, local_density = 0.100000, u_x = 0.000000
index = 8047, local_density = 0.100000, u_x = 0.000000
index = 8048, local_density = 0.100000, u_x = 0.000000
index = 8049, local_density = 0.100000, u_x = 0.000000
index = 8050, local_density = 0.100000, u_x = 0.000000
index = 8051, local_density = 0.100000, u_x = 0.000000
index = 8052, local_density = 0.100000, u_x = 0.000000
index = 8053, local_density = 0.100000, u_x = 0.000000
index = 8054, local_density = 0.100000, u_x = 0.000000
index = 8055, local_density = 0.100000, u_x = 0.000000
index = 8056, local_density = 0.100000, u_x = 0.000000
index = 8057, local_density = 0.100000, u_x = 0.000000
index = 8058, local_density = 0.100000, u_x = 0.000000
index = 8059, local_density = 0.100000, u_x = 0.000000
index = 8060, local_density = 0.100000, u_x = 0.000000
index = 8061, local_density = 0.100000, u_x = 0.000000
index = 8062, local_density = 0.100000, u_x = 0.000000
index = 8063, local_density = 0.100000, u_x = 0.000000
index = 8064, local_density = 0.100000, u_x = 0.000000
index = 8065, local_density = 0.100000, u_x = 0.000000
index = 8066, local_density = 0.100000, u_x = 0.000000
index = 8067, local_density = 0.100000, u_x = 0.000000
index = 8068, local_density = 0.100000, u_x = 0.000000
index = 8069, local_density = 0.100000, u_x = 0.000000
index = 8070, local_density = 0.100000, u_x = 0.000000
index = 8071, local_density = 0.100000, u_x = 0.000000
index = 8072, local_density = 0.100000, u_x = 0.000000
index = 8073, local_density = 0.100000, u_x = 0.000000
index = 8074, local_density = 0.100000, u_x = 0.000000
index = 8075, local_density = 0.100000, u_x = 0.000000
index = 8076, local_density = 0.100000, u_x = 0.000000
index = 8077, local_density = 0.100000, u_x = 0.000000
index = 8078, local_density = 0.100000, u_x = 0.000000
index = 8079, local_density = 0.100000, u_x = 0.000000
index = 8080, local_density = 0.100000, u_x = 0.000000
index = 8081, local_density = 0.100000, u_x = 0.000000
index = 8082, local_density = 0.100000, u_x = 0.000000
index = 8083, local_density = 0.100000, u_x = 0.000000
index = 8084, local_density = 0.100000, u_x = 0.000000
index = 8085, local_density = 0.100000, u_x = 0.000000
index = 8086, local_density = 0.100000, u_x = 0.000000
index = 8087, local_density = 0.100000, u_x = 0.000000
index = 8088, local_density = 0.100000, u_x = 0.000000
index = 8089, local_density = 0.100000, u_x = 0.000000
index = 8090, local_density = 0.100000, u_x = 0.000000
index = 8091, local_density = 0.100000, u_x = 0.000000
index = 8092, local_density = 0.100000, u_x = 0.000000
index = 8093, local_density = 0.100000, u_x = 0.000000
index = 8094, local_density = 0.100000, u_x = 0.000000
index = 8095, local_density = 0.100000, u_x = 0.000000
index = 8096, local_density = 0.100000, u_x = 0.000000
index = 8097, local_density = 0.100000, u_x = 0.000000
index = 8098, local_density = 0.100000, u_x = 0.000000
index = 8099, local_density = 0.100000, u_x = 0.000000
index = 8100, local_density = 0.100000, u_x = 0.000000
index = 8101, local_density = 0.100000, u_x = 0.000000
index = 8102, local_density = 0.100000, u_x = 0.000000
index = 8103, local_density = 0.100000, u_x = 0.000000
index = 8104, local_density = 0.100000, u_x = 0.000000
index = 8105, local_density = 0.100000, u_x = 0.000000
index = 8106, local_density = 0.100000, u_x = 0.000000
index = 8107, local_density = 0.100000, u_x = 0.000000
index = 8108, local_density = 0.100000, u_x = 0.000000
index = 8109, local_density = 0.100000, u_x = 0.000000
index = 8110, local_density = 0.100000, u_x = 0.000000
index = 8111, local_density = 0.100000, u_x = 0.000000
index = 8112, local_density = 0.100000, u_x = 0.000000
index = 8113, local_density = 0.100000, u_x = 0.000000
index = 8114, local_density = 0.100000, u_x = 0.000000
index = 8115, local_density = 0.100000, u_x = 0.000000
index = 8116, local_density = 0.100000, u_x = 0.000000
index = 8117, local_density = 0.100000, u_x = 0.000000
index = 8118, local_density = 0.100000, u_x = 0.000000
index = 8119, local_density = 0.100000, u_x = 0.000000
index = 8120, local_density = 0.100000, u_x = 0.000000
index = 8121, local_density = 0.100000, u_x = 0.000000
index = 8122, local_density = 0.100000, u_x = 0.000000
index = 8123, local_density = 0.100000, u_x = 0.000000
index = 8124, local_density = 0.100000, u_x = 0.000000
index = 8125, local_density = 0.100000, u_x = 0.000000
index = 8126, local_density = 0.100000, u_x = 0.000000
index = 8127, local_density = 0.100000, u_x = 0.000000
index = 8128, local_density = 0.100000, u_x = 0.000000
index = 8129, local_density = 0.100000, u_x = 0.000000
index = 8130, local_density = 0.100000, u_x = 0.000000
index = 8131, local_density = 0.100000, u_x = 0.000000
index = 8132, local_density = 0.100000, u_x = 0.000000
index = 8133, local_density = 0.100000, u_x = 0.000000
index = 8134, local_density = 0.100000, u_x = 0.000000
index = 8135, local_density = 0.100000, u_x = 0.000000
index = 8136, local_density = 0.100000, u_x = 0.000000
index = 8137, local_density = 0.100000, u_x = 0.000000
index = 8138, local_density = 0.100000, u_x = 0.000000
index = 8139, local_density = 0.100000, u_x = 0.000000
index = 8140, local_density = 0.100000, u_x = 0.000000
index = 8141, local_density = 0.100000, u_x = 0.000000
index = 8142, local_density = 0.100000, u_x = 0.000000
index = 8143, local_density = 0.100000, u_x = 0.000000
index = 8144, local_density = 0.100000, u_x = 0.000000
index = 8145, local_density = 0.100000, u_x = 0.000000
index = 8146, local_density = 0.100000, u_x = 0.000000
index = 8147, local_density = 0.100000, u_x = 0.000000
index = 8148, local_density = 0.100000, u_x = 0.000000
index = 8149, local_density = 0.100000, u_x = 0.000000
index = 8150, local_density = 0.100000, u_x = 0.000000
index = 8151, local_density = 0.100000, u_x = 0.000000
index = 8152, local_density = 0.100000, u_x = 0.000000
index = 8153, local_density = 0.100000, u_x = 0.000000
index = 8154, local_density = 0.100000, u_x = 0.000000
index = 8155, local_density = 0.100000, u_x = 0.000000
index = 8156, local_density = 0.100000, u_x = 0.000000
index = 8157, local_density = 0.100000, u_x = 0.000000
index = 8158, local_density = 0.100000, u_x = 0.000000
index = 8159, local_density = 0.100000, u_x = 0.000000
index = 8160, local_density = 0.100000, u_x = 0.000000
index = 8161, local_density = 0.100000, u_x = 0.000000
index = 8162, local_density = 0.100000, u_x = 0.000000
index = 8163, local_density = 0.100000, u_x = 0.000000
index = 8164, local_density = 0.100000, u_x = 0.000000
index = 8165, local_density = 0.100000, u_x = 0.000000
index = 8166, local_density = 0.100000, u_x = 0.000000
index = 8167, local_density = 0.100000, u_x = 0.000000
index = 8168, local_density = 0.100000, u_x = 0.000000
index = 8169, local_density = 0.100000, u_x = 0.000000
index = 8170, local_density = 0.100000, u_x = 0.000000
index = 8171, local_density = 0.100000, u_x = 0.000000
index = 8172, local_density = 0.100000, u_x = 0.000000
index = 8173, local_density = 0.100000, u_x = 0.000000
index = 8174, local_density = 0.100000, u_x = 0.000000
index = 8175, local_density = 0.100000, u_x = 0.000000
index = 8176, local_density = 0.100000, u_x = 0.000000
index = 8177, local_density = 0.100000, u_x = 0.000000
index = 8178, local_density = 0.100000, u_x = 0.000000
index = 8179, local_density = 0.100000, u_x = 0.000000
index = 8180, local_density = 0.100000, u_x = 0.000000
index = 8181, local_density = 0.100000, u_x = 0.000000
index = 8182, local_density = 0.100000, u_x = 0.000000
index = 8183, local_density = 0.100000, u_x = 0.000000
index = 8184, local_density = 0.100000, u_x = 0.000000
index = 8185, local_density = 0.100000, u_x = 0.000000
index = 8186, local_density = 0.100000, u_x = 0.000000
index = 8187, local_density = 0.100000, u_x = 0.000000
index = 8188, local_density = 0.100000, u_x = 0.000000
index = 8189, local_density = 0.100000, u_x = 0.000000
index = 8190, local_density = 0.100000, u_x = 0.000000
index = 8191, local_density = 0.100000, u_x = 0.000000
index = 8192, local_density = 0.100000, u_x = 0.000000
index = 8193, local_density = 0.100000, u_x = 0.000000
index = 8194, local_density = 0.100000, u_x = 0.000000
index = 8195, local_density = 0.100000, u_x = 0.000000
index = 8196, local_density = 0.100000, u_x = 0.000000
index = 8197, local_density = 0.100000, u_x = 0.000000
index = 8198, local_density = 0.100000, u_x = 0.000000
index = 8199, local_density = 0.100000, u_x = 0.000000
index = 8200, local_density = 0.100000, u_x = 0.000000
index = 8201, local_density = 0.100000, u_x = 0.000000
index = 8202, local_density = 0.100000, u_x = 0.000000
index = 8203, local_density = 0.100000, u_x = 0.000000
index = 8204, local_density = 0.100000, u_x = 0.000000
index = 8205, local_density = 0.100000, u_x = 0.000000
index = 8206, local_density = 0.100000, u_x = 0.000000
index = 8207, local_density = 0.100000, u_x = 0.000000
index = 8208, local_density = 0.100000, u_x = 0.000000
index = 8209, local_density = 0.100000, u_x = 0.000000
index = 8210, local_density = 0.100000, u_x = 0.000000
index = 8211, local_density = 0.100000, u_x = 0.000000
index = 8212, local_density = 0.100000, u_x = 0.000000
index = 8213, local_density = 0.100000, u_x = 0.000000
index = 8214, local_density = 0.100000, u_x = 0.000000
index = 8215, local_density = 0.100000, u_x = 0.000000
index = 8216, local_density = 0.100000, u_x = 0.000000
index = 8217, local_density = 0.100000, u_x = 0.000000
index = 8218, local_density = 0.100000, u_x = 0.000000
index = 8219, local_density = 0.100000, u_x = 0.000000
index = 8220, local_density = 0.100000, u_x = 0.000000
index = 8221, local_density = 0.100000, u_x = 0.000000
index = 8222, local_density = 0.100000, u_x = 0.000000
index = 8223, local_density = 0.100000, u_x = 0.000000
index = 8224, local_density = 0.100000, u_x = 0.000000
index = 8225, local_density = 0.100000, u_x = 0.000000
index = 8226, local_density = 0.100000, u_x = 0.000000
index = 8227, local_density = 0.100000, u_x = 0.000000
index = 8228, local_density = 0.100000, u_x = 0.000000
index = 8229, local_density = 0.100000, u_x = 0.000000
index = 8230, local_density = 0.100000, u_x = 0.000000
index = 8231, local_density = 0.100000, u_x = 0.000000
index = 8232, local_density = 0.100000, u_x = 0.000000
index = 8233, local_density = 0.100000, u_x = 0.000000
index = 8234, local_density = 0.100000, u_x = 0.000000
index = 8235, local_density = 0.100000, u_x = 0.000000
index = 8236, local_density = 0.100000, u_x = 0.000000
index = 8237, local_density = 0.100000, u_x = 0.000000
index = 8238, local_density = 0.100000, u_x = 0.000000
index = 8239, local_density = 0.100000, u_x = 0.000000
index = 8240, local_density = 0.100000, u_x = 0.000000
index = 8241, local_density = 0.100000, u_x = 0.000000
index = 8242, local_density = 0.100000, u_x = 0.000000
index = 8243, local_density = 0.100000, u_x = 0.000000
index = 8244, local_density = 0.100000, u_x = 0.000000
index = 8245, local_density = 0.100000, u_x = 0.000000
index = 8246, local_density = 0.100000, u_x = 0.000000
index = 8247, local_density = 0.100000, u_x = 0.000000
index = 8248, local_density = 0.100000, u_x = 0.000000
index = 8249, local_density = 0.100000, u_x = 0.000000
index = 8250, local_density = 0.100000, u_x = 0.000000
index = 8251, local_density = 0.100000, u_x = 0.000000
index = 8252, local_density = 0.100000, u_x = 0.000000
index = 8253, local_density = 0.100000, u_x = 0.000000
index = 8254, local_density = 0.100000, u_x = 0.000000
index = 8255, local_density = 0.100000, u_x = 0.000000
index = 8256, local_density = 0.100000, u_x = 0.000000
index = 8257, local_density = 0.100000, u_x = 0.000000
index = 8258, local_density = 0.100000, u_x = 0.000000
index = 8259, local_density = 0.100000, u_x = 0.000000
index = 8260, local_density = 0.100000, u_x = 0.000000
index = 8261, local_density = 0.100000, u_x = 0.000000
index = 8262, local_density = 0.100000, u_x = 0.000000
index = 8263, local_density = 0.100000, u_x = 0.000000
index = 8264, local_density = 0.100000, u_x = 0.000000
index = 8265, local_density = 0.100000, u_x = 0.000000
index = 8266, local_density = 0.100000, u_x = 0.000000
index = 8267, local_density = 0.100000, u_x = 0.000000
index = 8268, local_density = 0.100000, u_x = 0.000000
